"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
30000,Montana,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),48470.5,49455.0,50318.9,50159.6,52952.0,53983.4
30000,Montana,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41419.1,40981.4,42683.6,43600.1,45954.1,45904.9,46473.6,48308.3,49190.0,51054.6,53527.0,54833.7,60683.1,64939.4,65459.2
30000,Montana,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37809.2,37375.3,39218.6,39343.7,40246.6,41230.7,41616.4,42544.1,43482.3,44550.7,47042.0,46913.6,47545.7,53323.4,55649.1
30000,Montana,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),48470.5,51152.1,52772.5,53130.7,59996.7,67071.9
30000,Montana,5,"  Personal income",19125.7,19496.9,20770.5,21685.2,22350.3,24015.2,26072.2,28052.0,30362.7,32646.8,34730.5,33926.6,35670.9,38082.7,40436.9,40786.0,42901.4,44583.3,45283.3,48003.3,50352.0,53393.0,58208.8,64542.1,68477.0
30000,Montana,6,"  Disposable personal income",16972.2,17238.1,18325.6,19144.0,20104.2,21811.7,23740.4,25281.7,27200.6,29025.1,31061.4,30970.9,32645.7,34492.0,36490.9,36524.1,38238.4,39654.4,40348.9,42890.2,45194.2,47628.4,51935.5,56719.0,59312.3
30000,Montana,7,"  Personal consumption expenditures",17017.7,18108.6,19352.0,20345.0,21486.0,22804.2,24453.1,26254.8,28153.0,30156.1,31729.6,30980.6,32820.8,34413.4,35462.0,36679.6,38466.9,39329.3,40114.9,41986.4,44342.6,45766.4,45730.0,53115.7,58290.9
30000,Montana,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42420,41648,43077,43679,45708,45185,45340,46701,47043,48257,50187,50986,55822,58704,58297
30000,Montana,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38722,37984,39580,39415,40031,40584,40601,41129,41584,42109,44107,43622,43737,48203,49560
30000,Montana,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,10,"  Per capita personal income 6",21431,21723,22982,23910,24516,26114,28034,29839,31870,33841,35569,34479,36000,38152,40220,40146,41855,43100,43306,45373,47211,49647,53546,58344,60984
30000,Montana,11,"  Per capita disposable personal income 7",19018,19207,20277,21108,22052,23718,25527,26892,28551,30087,31812,31475,32947,34555,36295,35951,37306,38335,38587,40540,42374,44286,47775,51272,52822
30000,Montana,12,"  Per capita personal consumption expenditures (PCE) 8",19069,20177,21413,22432,23568,24797,26293,27928,29551,31259,32496,31485,33123,34476,35272,36104,37529,38021,38364,39685,41576,42555,42067,48015,51913
30000,Montana,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),94.113,93.218,92.458,94.251,93.207,92.881,95.172,95.010,93.866,94.244,92.371,94.244,91.921,91.385,90.266
30000,Montana,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),83.920,82.891,83.687,87.469,88.112,88.962,92.432,92.444,92.256,94.244,94.262,97.555,96.181,99.610,104.747
30000,Montana,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,15,"  Total employment (number of jobs)",535785,543115,552690,559924,564636,571208,585505,600567,616917,635629,636195,619453,616391,623221,633197,642072,649048,660573,667793,674409,684043,685999,684052,716176,746194
31000,Nebraska,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),123219.9,125543.4,127481.8,126890.6,133495.7,137078.1
31000,Nebraska,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),90654.1,88747.4,90296.9,99235.9,98938.0,97877.0,102249.2,106813.0,104983.0,106918.7,106946.6,109229.0,114875.3,123075.9,121519.0
31000,Nebraska,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),71428.2,69713.9,70768.9,73351.7,73720.8,74761.4,76648.4,79116.3,81459.9,83695.8,82982.8,83370.0,81524.7,89078.7,93515.1
31000,Nebraska,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),123219.9,127954.4,132741.0,135285.0,149360.3,164933.9
31000,Nebraska,5,"  Personal income",44747.0,46824.4,49570.3,51911.8,52804.3,56102.2,58597.2,60598.1,63317.2,68098.6,72377.3,71459.7,75194.1,84096.1,86235.9,86022.2,91084.5,94681.7,93559.7,95823.7,100067.8,104489.9,111347.5,123080.5,126473.5
31000,Nebraska,6,"  Disposable personal income",39377.3,41193.4,43504.3,45845.6,47546.1,51111.1,53402.9,54755.6,56706.2,60707.9,64841.2,65480.0,68668.6,76509.2,77995.0,77154.9,81556.5,84839.7,83667.2,85936.9,90267.0,93922.6,100316.2,109846.9,111484.5
31000,Nebraska,7,"  Personal consumption expenditures",33885.1,36147.8,38737.2,40332.1,41528.8,43884.8,46911.4,49719.4,52401.4,54871.6,57074.3,56205.1,59014.4,62248.7,64342.3,65789.7,68366.5,70248.1,72752.0,75186.4,77805.0,79902.0,79234.1,89281.3,97455.4
31000,Nebraska,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),50465,48959,49338,53822,53224,52247,54103,56086,54640,55273,54975,55874,58531,62680,61750
31000,Nebraska,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39762,38459,38668,39783,39659,39907,40557,41543,42397,43268,42657,42646,41538,45366,47520
31000,Nebraska,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,10,"  Per capita personal income 6",26387,27467,28924,30184,30553,32268,33496,34401,35718,38184,40291,39422,41086,45611,46391,45918,48195,49716,48695,49538,51439,53450,56733,62682,64268
31000,Nebraska,11,"  Per capita disposable personal income 7",23220,24164,25384,26657,27510,29397,30527,31085,31989,34040,36096,36123,37521,41496,41958,41185,43154,44548,43546,44427,46401,48044,51113,55943,56651
31000,Nebraska,12,"  Per capita personal consumption expenditures (PCE) 8",19982,21204,22603,23451,24029,25241,26816,28226,29560,30767,31772,31007,32246,33762,34613,35118,36174,36886,37865,38869,39995,40872,40371,45469,49522
31000,Nebraska,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),89.609,90.668,92.130,91.444,92.325,91.876,91.839,91.256,90.869,89.833,91.880,92.587,92.885,91.951,89.806
31000,Nebraska,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),79.904,80.623,83.390,84.863,87.278,88.000,89.195,88.791,89.310,89.833,93.760,95.840,97.190,100.227,104.214
31000,Nebraska,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,15,"  Total employment (number of jobs)",1138369,1156816,1173756,1175112,1165998,1169210,1180188,1192187,1208036,1230968,1237394,1223251,1219855,1232536,1251331,1266360,1282738,1302877,1310927,1317730,1330415,1328389,1305651,1334434,1372111
32000,Nevada,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),163199.1,168638.5,175771.3,165793.9,181102.9,187226.2
32000,Nevada,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),113703.5,105980.5,110621.2,110422.8,113327.3,114066.7,120100.1,130620.6,136283.6,139414.1,151489.9,155974.9,167893.4,185039.3,176628.3
32000,Nevada,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),97340.7,91217.2,93690.8,93671.2,95280.7,99276.6,103197.2,108066.9,113583.1,115495.0,124585.9,125145.6,124337.2,139705.1,144682.0
32000,Nevada,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),163199.1,172547.9,184343.9,175982.0,200127.3,222938.6
32000,Nevada,5,"  Personal income",54217.2,58623.6,64312.6,68026.7,69952.7,74518.4,82524.7,92194.1,99485.1,103706.0,102535.9,96982.8,100750.4,104596.4,108696.1,108914.4,115514.1,125088.6,129879.1,138847.0,148408.1,159292.9,170269.2,192006.1,197290.9
32000,Nevada,6,"  Disposable personal income",47358.4,51179.2,56006.1,59680.2,62512.0,67133.9,73873.0,81572.3,88142.6,91979.9,92037.7,88841.7,92389.4,95350.0,98769.9,97539.1,103922.8,112064.5,115291.7,124210.4,132913.4,143361.0,152866.2,170608.8,171186.1
32000,Nevada,7,"  Personal consumption expenditures",41874.4,46395.2,50853.1,54020.4,57342.3,61582.4,68079.6,74876.1,81040.6,86098.3,87852.2,83578.8,85449.7,88854.0,91509.3,94912.7,99383.8,103663.4,108477.9,115294.6,122302.4,128046.7,126436.5,145289.4,161819.1
32000,Nevada,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42848,39476,40941,40739,41361,41179,42744,45719,46904,47169,50302,50824,53887,58810,55582
32000,Nevada,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36682,33977,34675,34558,34775,35839,36728,37825,39091,39076,41368,40778,39907,44402,45529
32000,Nevada,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,10,"  Per capita personal income 6",29256,30301,31858,32418,32180,33136,35173,37907,39437,39870,38640,36125,37288,38589,39671,39319,41112,43783,44700,46977,49278,51905,54650,61024,62085
32000,Nevada,11,"  Per capita disposable personal income 7",25555,26453,27743,28441,28757,29853,31486,33539,34940,35362,34684,33092,34193,35178,36048,35212,36986,39224,39679,42025,44133,46713,49064,54223,53870
32000,Nevada,12,"  Per capita personal consumption expenditures (PCE) 8",22596,23980,25190,25744,26379,27384,29017,30786,32125,33101,33106,31132,31625,32781,33398,34264,35371,36284,37334,39008,40610,41723,40581,46176,50922
32000,Nevada,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),101.214,103.042,100.763,102.213,101.595,99.816,99.160,98.588,97.172,99.827,96.198,98.845,97.184,95.409,96.383
32000,Nevada,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),90.252,91.626,91.204,94.857,96.042,95.604,96.305,95.925,95.505,99.827,98.167,102.318,101.688,103.997,111.845
32000,Nevada,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,15,"  Total employment (number of jobs)",1131237,1189071,1254358,1285310,1299544,1353124,1441158,1533726,1604488,1643873,1619016,1512925,1478082,1501861,1519210,1561287,1608537,1664654,1724751,1780614,1848890,1884148,1770886,1912872,2061871
33000,New Hampshire,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
33000,New Hampshire,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81179.6,82269.5,84031.2,83182.1,89890.1,90150.5
33000,New Hampshire,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),63530.8,63540.9,65788.4,67643.1,69271.5,68230.1,70279.9,72073.6,72954.0,74547.9,78110.1,81640.5,85176.6,89863.6,82663.3
33000,New Hampshire,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),54914.5,55275.5,56647.6,57168.6,58086.4,58960.7,59844.3,61026.9,61290.3,63068.6,65332.4,66056.5,64268.0,70160.5,67942.7
33000,New Hampshire,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
33000,New Hampshire,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81179.6,83859.4,87472.0,88589.4,99100.0,105024.6
33000,New Hampshire,5,"  Personal income",36597.5,38930.2,43796.1,46179.9,46972.3,47833.0,50733.0,52464.3,56084.9,58305.5,60153.8,59381.5,61880.9,64888.9,67318.1,67121.8,69630.5,72779.6,75229.0,78661.0,82353.7,87706.3,93582.0,100196.8,103121.9
33000,New Hampshire,6,"  Disposable personal income",32062.5,33902.4,37811.9,40508.2,42277.0,43474.7,46275.1,47430.3,50473.1,52137.8,53988.2,54740.2,56818.2,58915.4,61385.4,60565.5,62558.6,65022.4,66972.9,70366.5,74159.2,78765.4,84199.8,88716.3,90223.6
33000,New Hampshire,7,"  Personal consumption expenditures",29629.6,31953.0,34576.4,36590.7,38488.0,41132.5,43735.2,46409.1,48795.0,51242.1,52038.1,51722.7,53357.3,54918.3,56524.0,58076.5,59367.3,61727.9,63337.2,66704.2,69023.5,71097.1,70800.5,78403.1,84869.2
33000,New Hampshire,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
33000,New Hampshire,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),48279,48280,49950,51172,52190,51260,52478,53641,53998,54856,57229,59512,61785,64766,59247
33000,New Hampshire,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41731,41999,43010,43248,43763,44296,44686,45419,45365,46409,47867,48152,46619,50566,48696
33000,New Hampshire,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
33000,New Hampshire,10,"  Per capita personal income 6",30348,31857,35323,36782,37013,37374,39324,40404,42866,44422,45713,45119,46983,49088,50719,50428,51993,54166,55681,57882,60338,63934,67883,72214,73910
33000,New Hampshire,11,"  Per capita disposable personal income 7",26587,27743,30496,32264,33313,33969,35869,36527,38576,39723,41027,41593,43139,44569,46249,45502,46713,48393,49571,51779,54334,57416,61077,63939,64666
33000,New Hampshire,12,"  Per capita personal consumption expenditures (PCE) 8",24570,26148,27887,29144,30327,32139,33900,35741,37294,39040,39545,39300,40511,41545,42586,43632,44330,45941,46880,49084,50571,51826,51357,56507,60828
33000,New Hampshire,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
33000,New Hampshire,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),106.272,105.231,104.064,103.513,102.937,102.840,102.144,103.956,105.144,105.765,103.530,103.978,105.285,102.520,107.644
33000,New Hampshire,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),94.762,93.573,94.192,96.064,97.310,98.500,99.203,101.149,103.340,105.765,105.650,107.631,110.164,111.748,124.913
33000,New Hampshire,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
33000,New Hampshire,15,"  Total employment (number of jobs)",743341,760763,783545,788168,788485,797649,812824,825602,835584,848007,844885,820826,813758,818810,824378,835032,844521,860652,873123,882481,892584,890072,858471,894739,933022
34000,New Jersey,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),590086.7,606892.2,617110.7,595973.4,629011.3,646731.3
34000,New Jersey,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),469080.7,442074.8,456219.3,463368.0,469116.2,468261.5,481089.2,500906.3,509586.1,519160.2,523261.2,543573.6,569453.0,593572.9,567277.9
34000,New Jersey,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),364831.4,346665.4,357968.9,357039.7,360496.4,365184.6,372262.0,381162.5,387852.6,392232.8,393723.9,402062.7,391179.7,431827.4,440924.9
34000,New Jersey,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),590086.7,619340.2,641877.6,630212.7,692227.3,754948.2
34000,New Jersey,5,"  Personal income",286580.2,299723.8,329591.8,341308.9,345988.7,354097.7,369770.9,382749.3,410264.9,435048.7,449545.4,436271.4,448931.1,469252.9,484600.0,488591.3,509357.6,530303.1,545301.7,566237.1,591910.4,624819.8,657894.4,705095.2,714990.2
34000,New Jersey,6,"  Disposable personal income",243362.5,252709.4,276109.9,287114.5,300292.2,310910.2,325233.5,331779.7,354300.9,371189.8,384724.6,387087.3,397235.0,409360.8,425028.0,421449.1,439473.5,454670.3,468296.2,487599.4,512769.8,540976.3,575184.5,605108.3,599069.9
34000,New Jersey,7,"  Personal consumption expenditures",206219.0,220351.8,237684.3,250245.6,262635.3,278154.7,294265.6,311008.9,326975.3,340079.3,349924.5,342548.8,352741.4,362084.6,372893.6,381523.2,394640.6,404207.8,415927.6,428802.3,446294.5,463021.9,453151.6,514108.0,556464.6
34000,New Jersey,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),53849,50491,51790,52199,52513,52117,53254,55187,55877,56585,56760,58709,61418,64046,61250
34000,New Jersey,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41881,39594,40636,40221,40354,40645,41207,41994,42528,42751,42709,43425,42191,46594,47607
34000,New Jersey,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,10,"  Per capita personal income 6",34580,35854,39095,40189,40454,41167,42825,44238,47366,50133,51606,49828,50962,52862,54247,54380,56383,58425,59793,61716,64206,67484,70957,76079,77199
34000,New Jersey,11,"  Per capita disposable personal income 7",29365,30230,32751,33807,35111,36146,37666,38347,40904,42774,44165,44210,45094,46115,47578,46907,48647,50093,51349,53145,55622,58428,62037,65290,64683
34000,New Jersey,12,"  Per capita personal consumption expenditures (PCE) 8",24883,26359,28193,29466,30708,32338,34080,35947,37750,39189,40170,39123,40043,40789,41742,42463,43685,44533,45607,46736,48411,50009,48875,55472,60082
34000,New Jersey,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),107.563,111.124,108.867,109.277,109.420,109.077,109.154,108.990,109.111,109.323,111.078,111.253,110.711,109.223,108.757
34000,New Jersey,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),95.914,98.813,98.540,101.413,103.439,104.474,106.012,106.046,107.239,109.323,113.352,115.162,115.842,119.054,126.204
34000,New Jersey,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
34000,New Jersey,15,"  Total employment (number of jobs)",4500635,4571128,4748598,4777145,4791997,4825010,4909630,4991163,5057231,5130173,5123837,4992097,4960649,5018547,5053885,5133106,5206898,5303132,5391258,5448785,5550061,5571245,5319454,5585214,5905843
35000,New Mexico,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),93210.1,96077.0,100446.2,97511.9,99572.3,101315.0
35000,New Mexico,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),79607.8,78630.2,81361.8,81154.2,81911.4,79945.2,83438.8,85378.8,87207.5,86238.4,92359.5,94884.3,103129.2,110822.1,104613.6
35000,New Mexico,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),67496.9,66514.8,68712.8,68202.3,68635.9,69761.9,71445.9,72905.3,74403.7,74306.7,79509.5,78292.6,77266.0,86378.8,86746.3
35000,New Mexico,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),93210.1,98838.2,103869.2,100434.5,111730.6,125540.6
35000,New Mexico,5,"  Personal income",38233.1,38915.1,41922.3,44958.8,46821.7,49019.7,52099.7,55540.8,59713.7,63243.6,67462.4,67011.8,69499.8,73017.7,74610.8,73079.8,77266.0,79130.8,80782.3,82354.1,86179.5,91139.6,98783.2,108248.3,110303.0
35000,New Mexico,6,"  Disposable personal income",34114.1,34610.8,37397.4,39989.5,42472.4,44841.6,47767.3,50465.3,53859.8,56872.9,61186.6,61704.7,64286.0,66995.0,68573.5,66440.1,70306.2,71903.8,73506.7,75092.2,78926.0,83120.3,91290.0,99310.2,99905.4
35000,New Mexico,7,"  Personal consumption expenditures",32383.8,34289.5,36370.9,37920.9,39536.0,41854.5,44802.0,48348.7,51691.5,54730.9,57246.1,56758.5,58776.8,61451.0,62602.2,63851.9,66245.1,67683.2,69069.9,71126.1,74341.9,75343.4,74209.4,84561.4,91583.8
35000,New Mexico,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39593,38605,39402,38977,39187,38133,39827,40734,41535,41045,43916,44966,48683,52357,49501
35000,New Mexico,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33569,32656,33277,32756,32836,33275,34102,34783,35437,35366,37806,37103,36474,40809,41047
35000,New Mexico,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,10,"  Per capita personal income 6",21318,21523,23019,24545,25237,26108,27366,28744,30433,31780,33552,32901,33658,35069,35695,34858,36880,37753,38475,39197,40977,43191,46631,51141,52194
35000,New Mexico,11,"  Per capita disposable personal income 7",19021,19142,20534,21832,22892,23883,25090,26117,27450,28578,30431,30295,31133,32176,32806,31691,33558,34305,35009,35740,37528,39391,43094,46918,47274
35000,New Mexico,12,"  Per capita personal consumption expenditures (PCE) 8",18056,18965,19971,20703,21310,22292,23533,25022,26344,27502,28471,27866,28465,29514,29950,30456,31620,32292,32896,33853,35349,35705,35031,39950,43336
35000,New Mexico,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),95.114,95.964,94.505,97.088,96.483,95.561,95.469,95.414,94.452,95.720,91.625,92.967,91.790,89.812,90.981
35000,New Mexico,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),84.813,85.332,85.540,90.101,91.209,91.528,92.721,92.837,92.831,95.720,93.501,96.233,96.044,97.896,105.577
35000,New Mexico,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
35000,New Mexico,15,"  Total employment (number of jobs)",937525,942297,964919,976506,984383,1003008,1027012,1050201,1079128,1103272,1105330,1071898,1059918,1064201,1067145,1075551,1083585,1092272,1092375,1095489,1110587,1116844,1069531,1092639,1139488
36000,New York,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1624800.7,1665186.8,1709750.7,1650567.2,1724472.2,1763524.6
36000,New York,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),926923.5,917581.6,947703.2,967685.2,1003696.1,1001472.7,1031400.4,1067425.9,1089331.4,1144857.9,1163672.3,1186428.6,1222601.1,1264254.0,1189919.2
36000,New York,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),693019.8,693323.5,715428.9,723455.9,739887.6,756221.2,788913.9,804830.7,819000.7,841269.1,866638.2,884636.6,834353.4,886171.7,923029.0
36000,New York,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
36000,New York,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1624800.7,1710665.6,1793261.3,1766857.4,1911345.8,2048402.6
